circID	Gene(s)	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA	common_or_uncommon	opposite_QTL_effect	mRNA	cRNA	trait	mRNA_mlog10_pval	cRNA_mlog10_pval	method	is_cRNA_coloc_greater	logFC_CD_vs_Control	AveExpr_log2cpm	padj_CD_vs_Control	logFC_UC_vs_Control	padj_UC_vs_Control	logFC_vdjnorm	padj_vdjnorm	mean_circ_fraction	sd_circ_fraction	median_circ_fraction	mad_circ_fraction	gene	AveExpr_log2cpm_Biopsy	mean_circ_fraction_Biopsy	best_binding_miRNA	miRNA_bind_sites_per_kB_circRNA	miRNA	circbase_ID	genomic_length	spliced_seq_length	in_other_samples	repeats	annotation	circRNA_study
chr16:15091610-15092262	PDXDC1	chr16:15091610-15092262_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PDXDC1	0.0910914407668977	0.0798320137002486	0.011259427066649	25	27	2	3	+	Exon-Exon	circle	cis	0.302305329561654	0.356636252403343	0.247974406719964	0.0768355279389635	0.275139868140809	0.302305329561654	0.329470790982498	2	1	15120008.5	16	linear	cis	0.375051355780321	0.445620794320448	0.304481917240193	0.0998002570725029	0.339766636510257	0.375051355780321	0.410336075050384	2	1	15120008.5	16	common	no	0.31900259	0.02989966	UC	0.496205790867139	1.52433375016933	MetaXCan	yes	-0.0242331275873722	-2.57505789061412	0.972442275236008	-0.0433332479578157	0.951652976754304	0.184162165148164	0.0756536434509602	3.24726696568401	5.22878108110593	1	1.4826	PDXDC1	NA	NA	miR_6894_3p	28.5714285714286	hsa-miR-6894-3p	hsa_circ_0038005	653	140	K562	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Salzman2013
chr16:15758593-15761296	NDE1	chr16:15758593-15761296_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	NDE1	0.0674439168568522	0.0674439168568522	0	5	5	1	2	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0339617942005163	-2.40675905661629	0.967521583751684	-0.139866894793941	0.654539075395224	0.0681133671973728	0.606890191588126	1.75265563647674	2.10921607873001	1	1.4826	NDE1	NA	NA	miR_6780a_3p	17.8571428571429	hsa-miR-6780a-3p	hsa_circ_0038054	2704	280	Nhek,_K562,_Gm12878	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON,_UTR5	Salzman2013
chr16:15973661-15978062	FOPNL	chr16:15973661-15978062_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	FOPNL	-0.0580773673624591	NA	NA	5	NA	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994255765	0.023002496	IBD	0.00250188216201772	1.63822503614709	MetaXCan	yes	0.0124843345747379	-1.91740188709564	0.976504495362905	-0.0267539885382485	0.964275625038226	-0.0193299108193507	0.904858039506289	2.18092268973649	2.17961432376467	1.8	1.98677903846154	FOPNL	NA	NA	miR_18b_3p	17.6678445229682	hsa-miR-18b-3p	hsa_circ_0003349	4402	283	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
chr16:15973661-15978062	FOPNL	chr16:15973661-15978062_ImmunePanel_NK_cells	ImmunePanel_NK_cells	FOPNL	NA	-0.0536329532768165	NA	NA	6	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994255765	0.023002496	IBD	0.00250188216201772	1.63822503614709	MetaXCan	yes	0.0124843345747379	-1.91740188709564	0.976504495362905	-0.0267539885382485	0.964275625038226	-0.0193299108193507	0.904858039506289	2.18092268973649	2.17961432376467	1.8	1.98677903846154	FOPNL	NA	NA	miR_18b_3p	17.6678445229682	hsa-miR-18b-3p	hsa_circ_0003349	4402	283	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
chr16:15973661-15978062	FOPNL	chr16:15973661-15978062_ImmunePanel_NK_cells	ImmunePanel_NK_cells	FOPNL	NA	-0.0536329532768165	NA	NA	6	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889553092	0.007989831	CD	0.0508281264170018	2.09746240673653	MetaXCan	yes	0.0124843345747379	-1.91740188709564	0.976504495362905	-0.0267539885382485	0.964275625038226	-0.0193299108193507	0.904858039506289	2.18092268973649	2.17961432376467	1.8	1.98677903846154	FOPNL	NA	NA	miR_18b_3p	17.6678445229682	hsa-miR-18b-3p	hsa_circ_0003349	4402	283	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
chr16:15973661-15978062	FOPNL	chr16:15973661-15978062_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	FOPNL	-0.0580773673624591	NA	NA	5	NA	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889553092	0.007989831	CD	0.0508281264170018	2.09746240673653	MetaXCan	yes	0.0124843345747379	-1.91740188709564	0.976504495362905	-0.0267539885382485	0.964275625038226	-0.0193299108193507	0.904858039506289	2.18092268973649	2.17961432376467	1.8	1.98677903846154	FOPNL	NA	NA	miR_18b_3p	17.6678445229682	hsa-miR-18b-3p	hsa_circ_0003349	4402	283	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
chr16:1859239-1859834	HAGH	chr16:1859239-1859834_ImmunePanel_T_cells	ImmunePanel_T_cells	HAGH	-0.0523534808600405	-0.030579692061356	-0.0217737887986846	18	27	9	8	-	Exon-Exon	circle	cis	-0.42136518424022	1.33343745214815	-1.66187320234638	0.599236850012803	-0.943435356140576	-0.475646610846499	-0.369192786622006	460	2	1850948	16	linear	cis	0.30925024041595	0.381000844465476	-0.329949366868962	0.133970582974268	0.332840953600013	0.342145146001114	0.3485741898421	46	1	1899110.5	16	uncommon	yes	0.83978237	0.02352999	CD	0.0758332469784853	1.62837825739456	MetaXCan	yes	0.0256382925421847	1.72163086496379	0.963395155780057	0.0092030590310479	0.993050987127541	-0.0894032683328116	0.22803332168817	0.565705717668353	1.69452739242613	0.222752612711144	0.157863996542921	HAGH	NA	NA	miR_6864_3p	22.2222222222222	hsa-miR-6864-3p	NA	NA	NA	NA	NA	NA	NA
chr16:1859239-1859834	HAGH	chr16:1859239-1859834_ImmunePanel_T_cells	ImmunePanel_T_cells	HAGH	-0.0523534808600405	-0.030579692061356	-0.0217737887986846	18	27	9	8	-	Exon-Exon	circle	cis	-0.42136518424022	1.33343745214815	-1.66187320234638	0.599236850012803	-0.943435356140576	-0.475646610846499	-0.369192786622006	460	2	1850948	16	linear	cis	0.30925024041595	0.381000844465476	-0.329949366868962	0.133970582974268	0.332840953600013	0.342145146001114	0.3485741898421	46	1	1899110.5	16	uncommon	yes	0.99204096	0.04808889	IBD	0.00347039605677071	1.31795524730628	MetaXCan	yes	0.0256382925421847	1.72163086496379	0.963395155780057	0.0092030590310479	0.993050987127541	-0.0894032683328116	0.22803332168817	0.565705717668353	1.69452739242613	0.222752612711144	0.157863996542921	HAGH	NA	NA	miR_6864_3p	22.2222222222222	hsa-miR-6864-3p	NA	NA	NA	NA	NA	NA	NA
chr16:1859239-1859834	HAGH	chr16:1859239-1859834_ImmunePanel_T_cells	ImmunePanel_T_cells	HAGH	-0.0523534808600405	-0.030579692061356	-0.0217737887986846	18	27	9	8	-	Exon-Exon	circle	cis	0.0174471940121529	0.990602874828495	-0.965668913592072	0.668394595915889	-0.746174802151497	0.238174185923625	0.739230926842853	661	2	1905094	16	linear	cis	-0.0055623604887659	0.558203816558215	-0.629843113035949	0.492716938592064	-0.545262716134429	-0.311266230893622	0.5167019927219	555	1	1899700	16	common	yes	0.99204096	0.04808889	IBD	0.00347039605677071	1.31795524730628	MetaXCan	yes	0.0256382925421847	1.72163086496379	0.963395155780057	0.0092030590310479	0.993050987127541	-0.0894032683328116	0.22803332168817	0.565705717668353	1.69452739242613	0.222752612711144	0.157863996542921	HAGH	NA	NA	miR_6864_3p	22.2222222222222	hsa-miR-6864-3p	NA	NA	NA	NA	NA	NA	NA
chr16:1859239-1859834	HAGH	chr16:1859239-1859834_ImmunePanel_T_cells	ImmunePanel_T_cells	HAGH	-0.0523534808600405	-0.030579692061356	-0.0217737887986846	18	27	9	8	-	Exon-Exon	circle	cis	0.0174471940121529	0.990602874828495	-0.965668913592072	0.668394595915889	-0.746174802151497	0.238174185923625	0.739230926842853	661	2	1905094	16	linear	cis	-0.0055623604887659	0.558203816558215	-0.629843113035949	0.492716938592064	-0.545262716134429	-0.311266230893622	0.5167019927219	555	1	1899700	16	common	yes	0.83978237	0.02352999	CD	0.0758332469784853	1.62837825739456	MetaXCan	yes	0.0256382925421847	1.72163086496379	0.963395155780057	0.0092030590310479	0.993050987127541	-0.0894032683328116	0.22803332168817	0.565705717668353	1.69452739242613	0.222752612711144	0.157863996542921	HAGH	NA	NA	miR_6864_3p	22.2222222222222	hsa-miR-6864-3p	NA	NA	NA	NA	NA	NA	NA
chr16:1872301-1873038	HAGH	chr16:1872301-1873038_ImmunePanel_CD1c_DC	ImmunePanel_CD1c_DC	HAGH	-0.0625070796226941	-0.0653838403465429	0.00287676072384882	7	8	3	3	-	Exon-Exon	circle	cis	-0.42136518424022	1.33343745214815	-1.66187320234638	0.599236850012803	-0.943435356140576	-0.475646610846499	-0.369192786622006	460	2	1850948	16	linear	cis	0.30925024041595	0.381000844465476	-0.329949366868962	0.133970582974268	0.332840953600013	0.342145146001114	0.3485741898421	46	1	1899110.5	16	uncommon	yes	0.99204096	0.04808889	IBD	0.00347039605677071	1.31795524730628	MetaXCan	yes	-0.000567731662445725	-3.02237988628125	0.999326639957205	-0.126528356727135	0.75914526917952	0.0982790715320114	0.494095371733499	1.35686948778203	1.68017646541524	1	1.4826	HAGH	NA	NA	miR_5096	21.0084033613445	hsa-miR-5096	hsa_circ_0037353	738	238	Nhek,_K562,_Huvec,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON,_UTR5	Salzman2013
chr16:1872301-1873038	HAGH	chr16:1872301-1873038_ImmunePanel_CD1c_DC	ImmunePanel_CD1c_DC	HAGH	-0.0625070796226941	-0.0653838403465429	0.00287676072384882	7	8	3	3	-	Exon-Exon	circle	cis	0.0174471940121529	0.990602874828495	-0.965668913592072	0.668394595915889	-0.746174802151497	0.238174185923625	0.739230926842853	661	2	1905094	16	linear	cis	-0.0055623604887659	0.558203816558215	-0.629843113035949	0.492716938592064	-0.545262716134429	-0.311266230893622	0.5167019927219	555	1	1899700	16	common	yes	0.99204096	0.04808889	IBD	0.00347039605677071	1.31795524730628	MetaXCan	yes	-0.000567731662445725	-3.02237988628125	0.999326639957205	-0.126528356727135	0.75914526917952	0.0982790715320114	0.494095371733499	1.35686948778203	1.68017646541524	1	1.4826	HAGH	NA	NA	miR_5096	21.0084033613445	hsa-miR-5096	hsa_circ_0037353	738	238	Nhek,_K562,_Huvec,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON,_UTR5	Salzman2013
chr16:1872301-1873038	HAGH	chr16:1872301-1873038_ImmunePanel_CD1c_DC	ImmunePanel_CD1c_DC	HAGH	-0.0625070796226941	-0.0653838403465429	0.00287676072384882	7	8	3	3	-	Exon-Exon	circle	cis	0.0174471940121529	0.990602874828495	-0.965668913592072	0.668394595915889	-0.746174802151497	0.238174185923625	0.739230926842853	661	2	1905094	16	linear	cis	-0.0055623604887659	0.558203816558215	-0.629843113035949	0.492716938592064	-0.545262716134429	-0.311266230893622	0.5167019927219	555	1	1899700	16	common	yes	0.83978237	0.02352999	CD	0.0758332469784853	1.62837825739456	MetaXCan	yes	-0.000567731662445725	-3.02237988628125	0.999326639957205	-0.126528356727135	0.75914526917952	0.0982790715320114	0.494095371733499	1.35686948778203	1.68017646541524	1	1.4826	HAGH	NA	NA	miR_5096	21.0084033613445	hsa-miR-5096	hsa_circ_0037353	738	238	Nhek,_K562,_Huvec,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON,_UTR5	Salzman2013
chr16:1872301-1873038	HAGH	chr16:1872301-1873038_ImmunePanel_CD1c_DC	ImmunePanel_CD1c_DC	HAGH	-0.0625070796226941	-0.0653838403465429	0.00287676072384882	7	8	3	3	-	Exon-Exon	circle	cis	-0.42136518424022	1.33343745214815	-1.66187320234638	0.599236850012803	-0.943435356140576	-0.475646610846499	-0.369192786622006	460	2	1850948	16	linear	cis	0.30925024041595	0.381000844465476	-0.329949366868962	0.133970582974268	0.332840953600013	0.342145146001114	0.3485741898421	46	1	1899110.5	16	uncommon	yes	0.83978237	0.02352999	CD	0.0758332469784853	1.62837825739456	MetaXCan	yes	-0.000567731662445725	-3.02237988628125	0.999326639957205	-0.126528356727135	0.75914526917952	0.0982790715320114	0.494095371733499	1.35686948778203	1.68017646541524	1	1.4826	HAGH	NA	NA	miR_5096	21.0084033613445	hsa-miR-5096	hsa_circ_0037353	738	238	Nhek,_K562,_Huvec,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON,_UTR5	Salzman2013
chr16:18809247-18810156	ARL6IP1	chr16:18809247-18810156_TcellRedef_Th1	TcellRedef_Th1	ARL6IP1	0.0439774044052597	0.0555528907146182	-0.0115754863093585	5	5	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182909445074207	0.89027190907747	0.968203798717345	-0.0273950685536309	0.950628384791196	-0.0944460754077741	0.144080666832766	1.64789821792081	3.61805511399494	0.184152604548789	0.107341603400427	ARL6IP1	NA	NA	miR_6825_5p	15.748031496063	hsa-miR-6825-5p	hsa_circ_0004833	910	254	Hs68_RNase,_Hs68_control,_Nhek,_K562,_Huvec,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Nhlf,_Sknshra	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013,_Salzman2013
chr16:18852887-18856973	SMG1	chr16:18852887-18856973_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SMG1	NA	0	NA	NA	90	39	41	-	Exon-Exon	circle	cis	-0.241054973059043	-0.233097574120215	-0.358412318692293	0.015665348366998	-0.241255135732799	-0.239287858511621	-0.237262421883467	61	1	18862064	16	linear	cis	-0.478237787446279	-0.470608117503178	-0.615363038103973	0.0181774389551874	-0.478012518431944	-0.475202982783051	-0.473788816407798	61	1	18862064	16	common	no	NA	NA	NA	NA	NA	NA	NA	0.00840144882399851	-1.28846538019649	0.98311835490995	-0.0600181010898981	0.884857932152967	0.0233838528836816	0.867289147434494	2.12608343086725	2.47147618786376	1	1.4826	SMG1	NA	NA	miR_6827_5p	8.55920114122682	hsa-miR-6827-5p	hsa_circ_0006434	4087	700	Hs68_RNase,_Hs68_control,_Nhek,_K562,_Huvec,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra,_Mcf7	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013,_Salzman2013
chr16:22360600-22361170	CDR2	chr16:22360600-22361170_ImmunePanel_Basophils	ImmunePanel_Basophils	CDR2	-0.045316990305043	-0.045316990305043	0	13	13	3	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0260720736542237	-2.49113065358086	0.968203798717345	0.0394295792834995	0.952116031161357	0.104410351910289	0.352265788689782	1.60013833335218	1.81373313688951	1	1.4826	CDR2	NA	NA	miR_452_3p	15.9235668789809	hsa-miR-452-3p	hsa_circ_0004682	571	314	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
chr16:23999829-24046868	PRKCB	chr16:23999829-24046868_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PRKCB	-0.0600563267184612	-0.0668380213455181	0.00678169462705688	8	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.887861e-06	4.871493e-07	UC	5.72402998522613	6.31233791716498	MetaXCan	yes	0.0985548854687133	-1.07666833027795	0.818590117979724	0.00490542800339999	0.993050987127541	0.0849870948013195	0.483046167381758	2.23099923018936	2.51851156289734	1	1.4826	PRKCB	NA	NA	miR_3620_5p	18.4615384615385	hsa-miR-3620-5p	hsa_circ_0000681	47040	324	HEK293,_cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:23999829-24046868	PRKCB	chr16:23999829-24046868_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PRKCB	-0.0600563267184612	-0.0668380213455181	0.00678169462705688	8	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74060239	0.04159096	UC	0.130414890771403	1.38100105516065	COLOC	yes	0.0985548854687133	-1.07666833027795	0.818590117979724	0.00490542800339999	0.993050987127541	0.0849870948013195	0.483046167381758	2.23099923018936	2.51851156289734	1	1.4826	PRKCB	NA	NA	miR_3620_5p	18.4615384615385	hsa-miR-3620-5p	hsa_circ_0000681	47040	324	HEK293,_cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:23999829-24046868	PRKCB	chr16:23999829-24046868_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PRKCB	-0.0600563267184612	-0.0668380213455181	0.00678169462705688	8	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007100446	0.003829508	CD	2.14871437110409	2.41685701888005	MetaXCan	yes	0.0985548854687133	-1.07666833027795	0.818590117979724	0.00490542800339999	0.993050987127541	0.0849870948013195	0.483046167381758	2.23099923018936	2.51851156289734	1	1.4826	PRKCB	NA	NA	miR_3620_5p	18.4615384615385	hsa-miR-3620-5p	hsa_circ_0000681	47040	324	HEK293,_cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:23999829-24046868	PRKCB	chr16:23999829-24046868_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PRKCB	-0.0600563267184612	-0.0668380213455181	0.00678169462705688	8	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4324384	0.0273427	CD	0.364075748188573	1.5631586025259	COLOC	yes	0.0985548854687133	-1.07666833027795	0.818590117979724	0.00490542800339999	0.993050987127541	0.0849870948013195	0.483046167381758	2.23099923018936	2.51851156289734	1	1.4826	PRKCB	NA	NA	miR_3620_5p	18.4615384615385	hsa-miR-3620-5p	hsa_circ_0000681	47040	324	HEK293,_cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:23999829-24046868	PRKCB	chr16:23999829-24046868_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PRKCB	-0.0600563267184612	-0.0668380213455181	0.00678169462705688	8	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92274375	0.04158952	IBD	0.0349188877196305	1.38101609195905	COLOC	yes	0.0985548854687133	-1.07666833027795	0.818590117979724	0.00490542800339999	0.993050987127541	0.0849870948013195	0.483046167381758	2.23099923018936	2.51851156289734	1	1.4826	PRKCB	NA	NA	miR_3620_5p	18.4615384615385	hsa-miR-3620-5p	hsa_circ_0000681	47040	324	HEK293,_cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:23999829-24046868	PRKCB	chr16:23999829-24046868_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PRKCB	-0.0600563267184612	-0.0668380213455181	0.00678169462705688	8	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.262795e-06	1.010505e-06	IBD	5.4864102118896	5.99546153324513	MetaXCan	yes	0.0985548854687133	-1.07666833027795	0.818590117979724	0.00490542800339999	0.993050987127541	0.0849870948013195	0.483046167381758	2.23099923018936	2.51851156289734	1	1.4826	PRKCB	NA	NA	miR_3620_5p	18.4615384615385	hsa-miR-3620-5p	hsa_circ_0000681	47040	324	HEK293,_cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:24043457-24046868	PRKCB	chr16:24043457-24046868_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PRKCB	-0.104914276592197	-0.0965279935756481	-0.00838628301654835	5	10	1	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92274375	0.04158952	IBD	0.0349188877196305	1.38101609195905	COLOC	yes	0.0271186714458465	-1.3863715535341	0.968203798717345	-0.0475611170492252	0.945029932903897	-0.0366815034943939	0.821341770637038	2.03941402344752	2.23689446029979	1	1.4826	PRKCB	NA	NA	miR_3620_5p	24.896265560166	hsa-miR-3620-5p	hsa_circ_0000682	3412	241	cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:24043457-24046868	PRKCB	chr16:24043457-24046868_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PRKCB	-0.104914276592197	-0.0965279935756481	-0.00838628301654835	5	10	1	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4324384	0.0273427	CD	0.364075748188573	1.5631586025259	COLOC	yes	0.0271186714458465	-1.3863715535341	0.968203798717345	-0.0475611170492252	0.945029932903897	-0.0366815034943939	0.821341770637038	2.03941402344752	2.23689446029979	1	1.4826	PRKCB	NA	NA	miR_3620_5p	24.896265560166	hsa-miR-3620-5p	hsa_circ_0000682	3412	241	cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:24043457-24046868	PRKCB	chr16:24043457-24046868_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PRKCB	-0.104914276592197	-0.0965279935756481	-0.00838628301654835	5	10	1	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74060239	0.04159096	UC	0.130414890771403	1.38100105516065	COLOC	yes	0.0271186714458465	-1.3863715535341	0.968203798717345	-0.0475611170492252	0.945029932903897	-0.0366815034943939	0.821341770637038	2.03941402344752	2.23689446029979	1	1.4826	PRKCB	NA	NA	miR_3620_5p	24.896265560166	hsa-miR-3620-5p	hsa_circ_0000682	3412	241	cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr16:24043457-24046868	PRKCB	chr16:24043457-24046868_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PRKCB	-0.104914276592197	-0.0965279935756481	-0.00838628301654835	5	10	1	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.262795e-06	1.010505e-06	IBD	5.4864102118896	5.99546153324513	MetaXCan	yes	0.0271186714458465	-1.3863715535341	0.968203798717345	-0.0475611170492252	0.945029932903897	-0.0366815034943939	0.821341770637038	2.03941402344752	2.23689446029979	1	1.4826	PRKCB	NA	NA	miR_3620_5p	24.896265560166	hsa-miR-3620-5p	hsa_circ_0000682	3412	241	cd_19,_neutr,_K562,_H1hesc,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
