Gene(s)	circID	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA
OMA1	chr1:58971732-59004982	chr1:58971732-59004982_ImmunePanel_T_cells	ImmunePanel_T_cells	OMA1	0.0993534720210355	0.106290144236789	-0.00693667221575325	1	1	2	1	-	Exon-Exon	circle	cis	-0.365229905690282	0.674270912006257	-1.06425831371393	0.447590567210458	-0.710217561714709	-0.420310104383726	-0.377538813696739	415	1	59013636	1	linear	cis	-0.527643038269019	0.949702942128262	-1.11361533678428	0.647619714657069	-0.921496147283041	-0.772473936443048	-0.709920546398422	415	1	59013636	1
OPA1	chr3:193374869-193385069	chr3:193374869-193385069_TcellRedefRatio_Th1Th17_Treg_Ratio	TcellRedefRatio_Th1Th17_Treg_Ratio	OPA1	-0.0348932800965516	NA	NA	4	NA	21	27	+	Exon-Exon	circle	cis	-0.307158400829863	0.336947037432952	-0.355899349502817	0.0725647250417217	-0.344391321652367	-0.324583074243973	-0.281392547296288	188	1	193340663	3	linear	cis	-0.269314739446843	0.29963641829411	-0.305115457005185	0.0597088447701172	-0.285506233986703	-0.275051006344323	-0.267674102684456	188	1	193340663	3
OPA1	chr3:193374869-193385069	chr3:193374869-193385069_TcellRedefRatio_ActivatedCD4_Treg_Ratio	TcellRedefRatio_ActivatedCD4_Treg_Ratio	OPA1	NA	0.0302657551567418	NA	NA	7	21	27	+	Exon-Exon	circle	cis	-0.307158400829863	0.336947037432952	-0.355899349502817	0.0725647250417217	-0.344391321652367	-0.324583074243973	-0.281392547296288	188	1	193340663	3	linear	cis	-0.269314739446843	0.29963641829411	-0.305115457005185	0.0597088447701172	-0.285506233986703	-0.275051006344323	-0.267674102684456	188	1	193340663	3
ORC4	chr2:148730308-148733544	chr2:148730308-148733544_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	ORC4	-0.0549863646467321	-0.0549863646467321	0	29	29	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ORC4	chr2:148730308-148739650	chr2:148730308-148739650_TcellRedefRatio_Th17_Th1Th17_Ratio	TcellRedefRatio_Th17_Th1Th17_Ratio	ORC4	-0.017207229062333	-0.0168169690313163	-0.000390260031016689	23	22	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ORC5	chr7:103777228-103805730	chr7:103777228-103805730_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	ORC5	-0.0343530379400854	NA	NA	4	NA	11	13	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ORC5	chr7:103801520-103808973	chr7:103801520-103808973_IBD_disease.yUC	IBD_disease.yUC	ORC5	-0.0643503244986825	-0.0703867379989302	0.00603641350024778	5	5	9	12	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ORC5	chr7:103777228-103805730	chr7:103777228-103805730_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ORC5	NA	0	NA	NA	85	11	13	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OTUD4	chr4:146080655-146092872	chr4:146080655-146092872_IBD_disease.yUC	IBD_disease.yUC	OTUD4	0.0400968451792856	0.0400968451792856	0	13	13	3	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OXNAD1	chr3:16343133-16345099	chr3:16343133-16345099_ImmunePanel_T_cells	ImmunePanel_T_cells	OXNAD1	0.19552973326143	0.12637926162785	0.0691504716335798	2	4	6	9	+	Exon-Exon	circle	cis	0.0361608351872226	0.285691418164375	-0.275486728590316	0.261895231479681	-0.260233417029754	0.254013125042669	0.261090003445277	53	1	16349245	3	linear	cis	-0.0354257077876568	0.303770281001866	-0.301801350647958	0.292963228777676	-0.289738974369167	-0.277144767723153	0.297358303088238	53	1	16349245	3
OXR1	chr8:107691438-107696587	chr8:107691438-107696587_ImmCellRatio_Neutrophil_Granulocyte_Ratio	ImmCellRatio_Neutrophil_Granulocyte_Ratio	OXR1	0.0494647004672979	0.0423315601491138	0.00713314031818412	1	1	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PABPC1	chr8:101718879-101719225	chr8:101718879-101719225_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PABPC1	-0.00687200605708844	-0.113734128912007	0.106862122854918	9	4	10	1	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PADI4	chr1:17668438-17668897	chr1:17668438-17668897_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	PADI4	NA	0.101339986974532	NA	NA	9	7	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PADI4	chr1:17668438-17668897	chr1:17668438-17668897_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	PADI4	0.25246474486762	NA	NA	1	NA	7	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAFAH1B2	chr11:117023157-117034608	chr11:117023157-117034608_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	PAFAH1B2	-0.0571314453544695	-0.0664741888599413	0.00934274350547171	1	1	2	2	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAIP2	chr5:138699448-138700432	chr5:138699448-138700432_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	PAIP2	-0.0736979341033622	-0.087441547672479	0.0137436135691168	14	14	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK1IP1	chr6:10703638-10705077	chr6:10703638-10705077_TcellRedef_Th2	TcellRedef_Th2	PAK1IP1	-0.0652302636479491	NA	NA	19	NA	5	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK1IP1	chr6:10703638-10705077	chr6:10703638-10705077_TcellRedefRatio_Th2_Treg_Ratio	TcellRedefRatio_Th2_Treg_Ratio	PAK1IP1	NA	-0.0484625648821247	NA	NA	17	5	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK2	chr3:196533450-196539722	chr3:196533450-196539722_ImmunePanel_pDC	ImmunePanel_pDC	PAK2	0.0510692657513785	0.0510692657513785	0	3	3	6	10	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAN3	chr13:28748409-28752072	chr13:28748409-28752072_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	PAN3	-0.0589996946323849	-0.0576172168052231	-0.0013824778271618	18	18	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAN3	chr13:28830429-28835595	chr13:28830429-28835595_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PAN3	-0.0115615252803881	-0.0176689615849871	0.006107436304599	10	10	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PANK3	chr5:167995651-167996003	chr5:167995651-167996003_TcellRedef_Tregs	TcellRedef_Tregs	PANK3	0.0605107107770608	0.051237510120441	0.00927320065661985	6	3	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAPD4	chr5:78936674-78964851	chr5:78936674-78964851_ImmunePanel_MyeloidCellsCombined	ImmunePanel_MyeloidCellsCombined	PAPD4	0.0319764932131567	0.0405172367700658	-0.00854074355690902	1	2	6	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAPD4	chr5:78952781-78964851	chr5:78952781-78964851_TcellRedef_Th1	TcellRedef_Th1	PAPD4	0.0480647832460564	0.0480647832460564	0	8	8	1	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAPD4	chr5:78914470-78915906	chr5:78914470-78915906_TcellRedefRatio_Th17_Treg_Ratio	TcellRedefRatio_Th17_Treg_Ratio	PAPD4	-0.0476602684825174	-0.0517260799686147	0.00406581148609731	3	3	4	4	+	Exon-Intron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAPD4	chr5:78915435-78919312	chr5:78915435-78919312_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	PAPD4	-0.009562631999585	-0.00441932924321808	-0.00514330275636692	12	12	4	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAPOLA	chr14:97022184-97022750	chr14:97022184-97022750_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	PAPOLA	NA	0	NA	NA	85	18	19	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAPOLA	chr14:97026986-97031551	chr14:97026986-97031551_ImmunePanel_Basophils	ImmunePanel_Basophils	PAPOLA	0.0634286178432161	0.0647396190258416	-0.00131100118262549	7	6	1	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PARGP1	chr10:51632846-51656468	chr10:51632846-51656468_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	PARGP1	NA	0	NA	NA	85.5	4	1	+	Exon-Intron	circle	cis	-0.231966726307275	8.6414883963103	-0.979212733592624	1.90543830653467	-0.711945772006772	-0.635238566852182	-0.571360565788092	24	1	51583695.5	10	linear	cis	-0.104327022033631	11.0387554622792	-1.29737756831502	2.39982915739603	-0.783057278445578	-0.526964510783027	-0.396433591876718	24	1	51583695.5	10
PARN	chr16:14720963-14721193	chr16:14720963-14721193_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	PARN	-0.0766109499365324	-0.0766109499365324	0	13	13	4	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PASK	chr2:242079936-242080168	chr2:242079936-242080168_TcellRedefRatio_MemoryCD8_Treg_Ratio	TcellRedefRatio_MemoryCD8_Treg_Ratio	PASK	0.0272955239900313	0.033933673336359	-0.00663814934632766	11	12	3	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBX3	chr9:128691934-128697886	chr9:128691934-128697886_ImmunePanel_Basophils	ImmunePanel_Basophils	PBX3	0.0671987382654644	0.0734187573940522	-0.00622001912858779	14	13	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCGF6	chr10:105106995-105108756	chr10:105106995-105108756_ImmunePanel_T_cells	ImmunePanel_T_cells	PCGF6	NA	-0.0562955359717689	NA	NA	19	2	5	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCGF6	chr10:105106995-105108756	chr10:105106995-105108756_TcellRedefRatio_Th2CCR4pos_Treg_Ratio	TcellRedefRatio_Th2CCR4pos_Treg_Ratio	PCGF6	-0.0444106046128937	NA	NA	21	NA	2	5	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCM1	chr8:17868746-17869336	chr8:17868746-17869336_ImmunePanel_NLR	ImmunePanel_NLR	PCM1	-0.0814906900735574	-0.0814906900735574	0	3	3	33	34	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCM1	chr8:17829838-17830196	chr8:17829838-17830196_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	PCM1	-0.0421631413446605	-0.0421631413446605	0	21	21	2	23	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCMT1	chr6:150092298-150094305	chr6:150092298-150094305_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	PCMT1	-0.0527880490885724	-0.0528798623555237	9.18132669512767e-05	5	5	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCMTD1	chr8:52758221-52773806	chr8:52758221-52773806_TcellRedefRatio_Th2_Th17_Ratio	TcellRedefRatio_Th2_Th17_Ratio	PCMTD1	-0.0633836182907758	-0.0591360842549242	-0.0042475340358516	6	10	2	2	-	Exon-Exon	circle	cis	0.164846374492022	0.654571994688591	-0.833374106347671	0.48209431123016	-0.380702275826911	0.265086162664153	0.577385873219786	399	2	52746048	8	linear	cis	0.184040387191228	0.984711246101156	-1.18433297864983	0.598464877081429	-0.410594162010235	0.475999503221979	0.586820212176968	399	1	52748835	8
PCMTD1	chr8:52773405-52773806	chr8:52773405-52773806_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	PCMTD1	-0.0637222221790452	-0.0867232250135523	0.0230010028345071	9	7	2	2	-	Exon-Exon	circle	cis	0.164846374492022	0.654571994688591	-0.833374106347671	0.48209431123016	-0.380702275826911	0.265086162664153	0.577385873219786	399	2	52746048	8	linear	cis	0.184040387191228	0.984711246101156	-1.18433297864983	0.598464877081429	-0.410594162010235	0.475999503221979	0.586820212176968	399	1	52748835	8
PCMTD1	chr8:52773421-52773806	chr8:52773421-52773806_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	PCMTD1	-0.0429188634486178	-0.0599523109380859	0.0170334474894681	13	11	2	2	-	Exon-Exon	circle	cis	0.164846374492022	0.654571994688591	-0.833374106347671	0.48209431123016	-0.380702275826911	0.265086162664153	0.577385873219786	399	2	52746048	8	linear	cis	0.184040387191228	0.984711246101156	-1.18433297864983	0.598464877081429	-0.410594162010235	0.475999503221979	0.586820212176968	399	1	52748835	8
PCNT	chr21:47768926-47769734	chr21:47768926-47769734_IBD_severity_3levels.yInactive_IBD	IBD_severity_3levels.yInactive_IBD	PCNT	-0.0648570944668981	NA	NA	19	NA	7	8	+	Exon-Exon	circle	cis	-0.365290534306069	-0.344728967977078	-0.376566742220082	0.0151534804955608	-0.376367120168797	-0.375684546502455	-0.350303657449787	8	1	47840915.5	21	linear	cis	-0.364867799384951	-0.357021603558071	-0.379143051013449	0.00765901791832346	-0.367558426559707	-0.365600019138775	-0.357376082450378	8	1	47840915.5	21
PCNT	chr21:47819504-47822397	chr21:47819504-47822397_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PCNT	NA	0.0412081419725807	NA	NA	9	25	27	+	Exon-Exon	circle	cis	-0.365290534306069	-0.344728967977078	-0.376566742220082	0.0151534804955608	-0.376367120168797	-0.375684546502455	-0.350303657449787	8	1	47840915.5	21	linear	cis	-0.364867799384951	-0.357021603558071	-0.379143051013449	0.00765901791832346	-0.367558426559707	-0.365600019138775	-0.357376082450378	8	1	47840915.5	21
PCNT	chr21:47768926-47769734	chr21:47768926-47769734_TcellRedef_Th2_CCR4pos	TcellRedef_Th2_CCR4pos	PCNT	NA	0.0432049158131251	NA	NA	24	7	8	+	Exon-Exon	circle	cis	-0.365290534306069	-0.344728967977078	-0.376566742220082	0.0151534804955608	-0.376367120168797	-0.375684546502455	-0.350303657449787	8	1	47840915.5	21	linear	cis	-0.364867799384951	-0.357021603558071	-0.379143051013449	0.00765901791832346	-0.367558426559707	-0.365600019138775	-0.357376082450378	8	1	47840915.5	21
PDAP1	chr7:99001021-99002576	chr7:99001021-99002576_TcellRedef_CD4_Tcells	TcellRedef_CD4_Tcells	PDAP1	NA	0.0335219017993999	NA	NA	34	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDAP1	chr7:99001021-99002576	chr7:99001021-99002576_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	PDAP1	0.044802767694477	NA	NA	35	NA	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDCD10	chr3:167413384-167443261	chr3:167413384-167443261_ImmCellRatio_Myeloid_Lymphoid_Ratio	ImmCellRatio_Myeloid_Lymphoid_Ratio	PDCD10	0.0548881935052984	NA	NA	8	NA	2	6	-	Exon-Exon	circle	cis	0.258850636990942	0.258850636990942	0.258850636990942	NA	0.258850636990942	0.258850636990942	0.258850636990942	1	1	167616508	3	linear	cis	0.264048669870271	0.264048669870271	0.264048669870271	NA	0.264048669870271	0.264048669870271	0.264048669870271	1	1	167616508	3
PDCD10	chr3:167413384-167443261	chr3:167413384-167443261_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	PDCD10	NA	-0.0486444408299855	NA	NA	14	2	6	-	Exon-Exon	circle	cis	0.258850636990942	0.258850636990942	0.258850636990942	NA	0.258850636990942	0.258850636990942	0.258850636990942	1	1	167616508	3	linear	cis	0.264048669870271	0.264048669870271	0.264048669870271	NA	0.264048669870271	0.264048669870271	0.264048669870271	1	1	167616508	3
PDCD10	chr3:167437850-167443261	chr3:167437850-167443261_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	PDCD10	-0.055429206697477	-0.055355117279239	-7.4089418237909e-05	17	17	2	1	-	Exon-Exon	circle	cis	0.258850636990942	0.258850636990942	0.258850636990942	NA	0.258850636990942	0.258850636990942	0.258850636990942	1	1	167616508	3	linear	cis	0.264048669870271	0.264048669870271	0.264048669870271	NA	0.264048669870271	0.264048669870271	0.264048669870271	1	1	167616508	3
PDCD10	chr3:167422630-167443261	chr3:167422630-167443261_TcellRedef_Tregs	TcellRedef_Tregs	PDCD10	0.0762975853984944	0.07586134833786	0.000436237060634434	3	3	2	3	-	Exon-Exon	circle	cis	0.258850636990942	0.258850636990942	0.258850636990942	NA	0.258850636990942	0.258850636990942	0.258850636990942	1	1	167616508	3	linear	cis	0.264048669870271	0.264048669870271	0.264048669870271	NA	0.264048669870271	0.264048669870271	0.264048669870271	1	1	167616508	3
PDCD11	chr10:105197772-105198565	chr10:105197772-105198565_ImmCellRatio_Neutrophil_Granulocyte_Ratio	ImmCellRatio_Neutrophil_Granulocyte_Ratio	PDCD11	0.0500870804463714	0.0559146199871485	-0.00582753954077711	22	22	26	27	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDE3B	chr11:14793483-14810788	chr11:14793483-14810788_ImmunePanel_T_cells	ImmunePanel_T_cells	PDE3B	0.0261307166619898	0.0352737719866555	-0.00914305532466569	2	2	2	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDHX	chr11:34991686-35006275	chr11:34991686-35006275_TcellRedef_CD4RApos_CD8	TcellRedef_CD4RApos_CD8	PDHX	0.0262080319046437	0.0262080319046437	0	2	2	7	9	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDS5A	chr4:39915231-39927553	chr4:39915231-39927553_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PDS5A	-0.019185489291029	-0.0272423649601577	0.00805687566912876	4	4	5	1	-	Exon-Exon	circle	cis	-0.385690333574443	2.04707682702906	-1.23409177908888	0.509459192659476	-0.694467209583492	-0.501305694235115	-0.336429495463641	513	1	39953464	4	linear	cis	-0.315527866752181	2.09399719262631	-1.17182015677218	0.401163300595274	-0.530385256942436	-0.419250774820789	-0.315551275455988	513	1	39953464	4
PDS5A	chr4:39875909-39878773	chr4:39875909-39878773_IBD_disease.yUC	IBD_disease.yUC	PDS5A	-0.0479847277651411	-0.0484806326941143	0.000495904928973216	9	7	19	1	-	Exon-Exon	circle	cis	-0.385690333574443	2.04707682702906	-1.23409177908888	0.509459192659476	-0.694467209583492	-0.501305694235115	-0.336429495463641	513	1	39953464	4	linear	cis	-0.315527866752181	2.09399719262631	-1.17182015677218	0.401163300595274	-0.530385256942436	-0.419250774820789	-0.315551275455988	513	1	39953464	4
PDXDC1	chr16:15091610-15092262	chr16:15091610-15092262_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PDXDC1	0.0910914407668977	0.0798320137002486	0.011259427066649	25	27	2	3	+	Exon-Exon	circle	cis	0.302305329561654	0.356636252403343	0.247974406719964	0.0768355279389635	0.275139868140809	0.302305329561654	0.329470790982498	2	1	15120008.5	16	linear	cis	0.375051355780321	0.445620794320448	0.304481917240193	0.0998002570725029	0.339766636510257	0.375051355780321	0.410336075050384	2	1	15120008.5	16
PEAK1	chr15:77656416-77657567	chr15:77656416-77657567_ImmunePanel_Basophils	ImmunePanel_Basophils	PEAK1	-0.0319183285498703	-0.0319183285498703	0	6	6	2	2	-	Exon-Intron	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15
PEAK1	chr15:77544709-77576372	chr15:77544709-77576372_ImmunePanel_MyeloidCellsCombined	ImmunePanel_MyeloidCellsCombined	PEAK1	0.0514338519002212	0.0484906679946112	0.00294318390560995	26	26	2	4	-	Exon-Exon	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15
PEAK1	chr15:77657505-77681144	chr15:77657505-77681144_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PEAK1	0.0892396180296218	0.0892396180296218	0	17	17	2	2	-	Exon-Intron	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15
PELI2	chr14:56666861-56667030	chr14:56666861-56667030_TcellRedef_Th17_CCR4pos	TcellRedef_Th17_CCR4pos	PELI2	-0.00365515621137938	-0.0135819651231304	0.00992680891175105	11	12	2	2	+	Unannotated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169854207-169863309	chr3:169854207-169863309_TcellRedef_Th1	TcellRedef_Th1	PHC3	0.0503942881520957	0.0461224047572067	0.00427188339488901	9	11	5	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169854207-169867032	chr3:169854207-169867032_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PHC3	-0.0212785411414478	-0.0224552034577226	0.00117666231627481	13	12	5	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169863211-169867032	chr3:169863211-169867032_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PHC3	-0.0195086284479349	-0.0220997368600761	0.00259110841214121	22	23	5	5	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
